aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,a,g,m,isRoll,isPick,isDrop,isNone
-0.103602594,0.027028207,0.023944764,-0.007560008,0.015835733,0.005342458,0.099605865,0.717809321,-0.129880502,0.109714992,0.018342699,0.736233995,1,0,0,0
-0.421987455,-0.104659878,0.074054949,-0.010109995,-0.021510628,-0.029379607,0.098450345,0.717116009,-0.127800565,0.441034435,0.037788307,0.735037975,1,0,0,0
-0.113716431,-0.013990062,0.012492183,0.002933267,-0.016813489,-0.031432894,0.100299178,0.718502634,-0.130804918,0.11525292,0.035766308,0.737167475,1,0,0,0
-0.039168203,-0.014465659,0.012228043,0.009394278,-0.017169392,-0.027615735,0.100299178,0.718502634,-0.130804918,0.043507756,0.033845995,0.737167475,1,0,0,0
-0.001744337,-0.000652052,-0.001938112,0.007966754,-0.019363476,-0.032981659,0.097988137,0.718040425,-0.129649398,0.002687954,0.039067211,0.736201531,1,0,0,0
0.000176094,-0.000405232,-0.000229138,0.007200194,-0.021056949,-0.032621845,0.102379114,0.717809321,-0.129880502,0.000497609,0.039489602,0.736614315,1,0,0,0
-0.000722417,-0.000352548,-0.000687054,0.00779858,-0.019508184,-0.03309899,0.102379114,0.717809321,-0.129880502,0.001057283,0.039204097,0.736614315,1,0,0,0
-0.007770131,0.005162647,0.004598642,0.010755314,-0.021534094,-0.02587533,0.093134951,0.717116009,-0.124796212,0.01040071,0.035340006,0.733828034,1,0,0,0
-0.084221109,-0.039679163,0.050074822,0.010469809,-0.017384498,0.011686137,0.093134951,0.717116009,-0.124796212,0.10571247,0.023419207,0.733828034,1,0,0,0
-0.146418245,-0.049440452,0.065773497,0.001122464,-0.012495719,0.001024688,0.096601512,0.718271529,-0.127800565,0.167954712,0.012589584,0.735920394,1,0,0,0
-0.07076005,-0.023081617,0.034270058,0.009468587,-0.000262039,0.004744071,0.097757032,0.717116009,-0.128956085,0.081940191,0.010594962,0.73514725,1,0,0,0
-0.009197284,-0.003735494,0.00380586,0.001001222,0.001740405,0.007059397,0.097757032,0.717116009,-0.128956085,0.010631653,0.007340991,0.73514725,1,0,0,0
-0.004017316,0.000704735,0.001744337,0.001192862,0.005459788,0.010540208,0.094983783,0.717809321,-0.128956085,0.0044359,0.011928621,0.735460273,1,0,0,0
0.109188154,0.057598133,-0.013179237,0.014451231,-0.00114593,0.022582248,0.097525928,0.71549828,-0.129187189,0.124150339,0.026833531,0.733579189,1,0,0,0
-0.043731482,-0.023874399,-0.004545958,0.000739183,0.011447565,0.008870201,0.097525928,0.71549828,-0.129187189,0.050030798,0.014502074,0.733579189,1,0,0,0
-0.041123997,0.00026414,0.032243537,0.000645319,0.026043504,0.013450009,0.094059367,0.718502634,-0.127338357,0.05225795,0.02931703,0.73573654,1,0,0,0
-0.072504387,-0.014289565,0.033124727,-0.012879,0.028045948,0.005436322,0.094059367,0.718502634,-0.127338357,0.080983584,0.031335118,0.73573654,1,0,0,0
-0.05488492,-0.015276122,0.01562867,-0.009061841,0.029762887,0.000860425,0.096601512,0.717809321,-0.127107253,0.059075804,0.031123923,0.735349119,1,0,0,0
-0.043625753,-0.02211238,0.01384897,0.003195306,0.018123682,0.018862865,0.095445992,0.717809321,-0.127800565,0.050832602,0.026352475,0.735318396,1,0,0,0
-0.026200062,-0.003629766,0.020632544,0.007845513,0.016191636,0.022918596,0.098450345,0.717116009,-0.127107253,0.033545836,0.029137123,0.734917747,1,0,0,0
-0.0304992,-0.002625166,0.013179237,-0.000833048,0.030787575,0.013594717,0.097988137,0.719889258,-0.130804918,0.033328606,0.033666088,0.738208741,1,0,0,0
-0.036155125,-0.009091555,0.01295046,-0.004458567,0.02992715,0.008682472,0.097757032,0.716422697,-0.128956085,0.039465902,0.031479826,0.734470959,1,0,0,0
-0.030834067,-0.010254567,0.011311851,-0.001955512,0.028499626,0.018960641,0.096139304,0.720120362,-0.130573814,0.03440718,0.034287941,0.738150136,1,0,0,0
-0.034164329,-0.007259171,0.012985462,-0.002456123,0.032934727,0.021201657,0.097988137,0.718502634,-0.129187189,0.037262928,0.039247118,0.736571137,1,0,0,0
-0.034781018,-0.00660748,0.009743607,-0.002123686,0.034815929,0.01846003,0.097988137,0.718502634,-0.129187189,0.036719491,0.039466136,0.736571137,1,0,0,0
-0.032825224,-0.004863143,0.009391059,-0.003265704,0.032621845,0.013450009,0.097525928,0.717347113,-0.128031669,0.034486927,0.035437782,0.735180451,1,0,0,0
-0.036014395,-0.003999635,0.008721687,-0.005221216,0.029215344,0.008467365,0.099143657,0.717347113,-0.129187189,0.037270505,0.030861884,0.735598855,1,0,0,0
-0.034639926,-0.004739733,0.006237251,-0.005510632,0.02549205,0.006011243,0.100761386,0.71942705,-0.129418294,0.035514621,0.026763132,0.737887005,1,0,0,0
-0.035133205,-0.003735494,0.006043476,-0.00431777,0.021655336,-2.35E-05,0.097757032,0.717809321,-0.128262773,0.035844436,0.022081637,0.735702384,1,0,0,0
-0.035749894,-0.009162281,0.006237251,0.000645319,0.016406743,-0.001955512,0.097525928,0.721044779,-0.13149823,0.037428557,0.016535806,0.739397501,1,0,0,0
-0.035609163,-0.008968506,0.005514834,0.002002444,0.011948176,0.002886335,0.099605865,0.718964842,-0.131036022,0.037133022,0.012452698,0.737565055,1,0,0,0
-0.031997079,-0.00392927,0.002854305,0.004458567,0.002311415,0.002909801,0.099605865,0.718964842,-0.131036022,0.0323637,0.005803959,0.737565055,0,0,0,1
-0.034886746,-0.00355904,0.008580595,0.006820825,0.002287949,-0.001838181,0.097988137,0.716884905,-0.128031669,0.036102442,0.007427033,0.734790957,0,0,0,1
-0.036472311,-0.006131522,0.008422183,0.011780002,0.001454901,-0.007200194,0.10099249,0.719195946,-0.13034271,0.037930857,0.013884133,0.737856025,0,1,0,0
-0.037459229,-0.009937382,0.00863364,0.013571251,0.000833048,-0.007251037,0.10099249,0.719195946,-0.13034271,0.039705144,0.015409432,0.737856025,0,1,0,0
-0.036930587,-0.008721687,0.008651321,0.012233681,-0.000453679,-0.00519775,0.100299178,0.718502634,-0.128031669,0.038920301,0.01330139,0.736680438,0,1,0,0
-0.038252011,-0.007452946,0.008668642,0.009276947,-0.002338792,-0.003742849,0.098912553,0.71942705,-0.128956085,0.039923818,0.010274258,0.737555859,0,1,0,0
-0.038727608,-0.009585195,0.010518708,0.006891223,-0.003504277,-0.00240919,0.098681449,0.716884905,-0.126876149,0.041259676,0.008095818,0.734683301,0,1,0,0
-0.041952142,-0.00533874,0.008950825,0.002694695,-0.003527743,0.000739183,0.098681449,0.716884905,-0.126876149,0.043227378,0.004501588,0.734683301,0,1,0,0
-0.044295487,-0.007717448,0.00928533,-0.000645319,-0.002839403,0.013117572,0.096832616,0.716884905,-0.125720628,0.045911362,0.013438276,0.734238516,0,1,0,0
-0.042797969,-0.009725925,0.008351818,-0.000977756,0.000594476,0.029070636,0.096832616,0.718040425,-0.129187189,0.044676902,0.029094102,0.735967348,0,1,0,0
-0.045652274,-0.013479101,0.007682085,-0.004411634,0.006390612,0.034604734,0.096832616,0.718040425,-0.129187189,0.048216457,0.035465159,0.735967348,0,1,0,0
-0.048136348,-0.014923574,0.007963907,-0.002671229,0.00748961,0.024275721,0.099143657,0.718502634,-0.126876149,0.051022047,0.025546804,0.736324016,0,1,0,0
-0.051431248,-0.018095064,0.013443738,-0.003887557,0.004888779,0.005749204,0.097988137,0.716191593,-0.127338357,0.056154743,0.008490831,0.733993957,0,1,0,0
-0.04891181,-0.015681354,0.01028993,-0.00875287,-0.009206549,-0.009132239,0.098681449,0.716191593,-0.128493877,0.052384607,0.015644093,0.73428816,0,1,0,0
-0.048365487,-0.016333406,0.00877437,-0.015237347,-0.010755314,-0.008870201,0.097757032,0.718964842,-0.125951732,0.051797508,0.020654114,0.736431069,0,1,0,0
-0.046268962,-0.012897415,0.007629401,-0.020724512,-0.004482033,-0.000215106,0.100068073,0.717116009,-0.128956085,0.04863504,0.021205568,0.73545813,0,1,0,0
-0.04586373,-0.01206927,0.008439865,-0.023513072,0.002432656,0.011138594,0.100068073,0.717116009,-0.128956085,0.048170268,0.026129546,0.73545813,0,1,0,0
-0.046973697,-0.011346853,0.008985827,-0.024799798,0.006652651,0.015120016,0.098450345,0.716422697,-0.128262773,0.049153217,0.029798086,0.734442162,0,1,0,0
-0.04803062,-0.011065031,0.009585195,-0.022726956,0.006629184,0.009300413,0.098912553,0.72058257,-0.130573814,0.050211944,0.025437295,0.738967154,0,1,0,0
-0.049458133,-0.010201523,0.007470628,-0.021033483,0.006034709,0.001384502,0.098912553,0.72058257,-0.130573814,0.051048749,0.021925196,0.738967154,0,1,0,0
-0.050920288,-0.008087316,0.004528277,-0.015788801,0.009132239,-0.008346124,0.098912553,0.718271529,-0.127800565,0.051757093,0.020059638,0.736227321,0,1,0,0
-0.049757637,-0.008087316,0.003770497,-0.013305301,0.012640427,-0.013332678,0.098681449,0.719195946,-0.127800565,0.050551501,0.022683935,0.737098244,0,1,0,0
-0.050074822,-0.007770131,0.004598642,-0.011279391,0.017982885,-0.015405521,0.098681449,0.719195946,-0.13034271,0.050882399,0.026227322,0.737543259,0,1,0,0
-0.0487884,-0.006713209,0.005356422,-0.010446343,0.0202943,-0.017838177,0.098681449,0.719195946,-0.13034271,0.049538602,0.028968949,0.737543259,0,1,0,0
-0.046709196,-0.007840858,0.006501752,-0.009085307,0.021604492,-0.01819408,0.096370408,0.718502634,-0.128031669,0.047806895,0.029669022,0.736155825,0,1,0,0
-0.046691875,-0.008457546,0.006783574,-0.007082863,0.021725734,-0.021225123,0.096370408,0.718502634,-0.128031669,0.047934274,0.031186499,0.736155825,0,1,0,0
-0.045299725,-0.009056553,0.006941986,-0.005150818,0.017693469,-0.027447561,0.100761386,0.718964842,-0.130573814,0.04671497,0.03305988,0.737640035,0,1,0,0
-0.040331215,-0.007382581,0.006783574,-0.00221755,0.015597161,-0.029977993,0.097757032,0.718271529,-0.128956085,0.041558818,0.03386555,0.736274473,0,1,0,0
-0.037282774,-0.008933143,0.007329897,-0.000144708,0.012640427,-0.029379607,0.099143657,0.719889258,-0.133115959,0.039032524,0.031984348,0.738775925,0,1,0,0
-0.036560357,-0.009708244,0.008615958,-0.001361036,0.009730626,-0.030165722,0.099143657,0.719889258,-0.133115959,0.038796169,0.031726221,0.738775925,0,1,0,0
-0.03596135,-0.010201523,0.007206487,-0.00317184,0.007704716,-0.028210211,0.097988137,0.71549828,-0.131960439,0.0380687,0.029414806,0.734134198,0,1,0,0
-0.03583794,-0.010412979,0.006660164,-0.005604496,0.00431777,-0.029547781,0.098681449,0.720351466,-0.133578167,0.037909567,0.03038474,0.739247854,0,1,0,0
-0.034023238,-0.008351818,0.0058497,-0.003410412,0.002503055,-0.028976771,0.098912553,0.717116009,-0.131036022,0.035518229,0.029285742,0.735669425,0,1,0,0
-0.033195093,-0.007629401,0.005250693,-0.003695917,0.000477145,-0.031765331,0.098681449,0.718502634,-0.132653751,0.03446275,0.031984348,0.737279513,0,1,0,0
-0.033036681,-0.005708609,0.005426787,-0.002264482,-0.004196528,-0.03252798,0.097988137,0.718040425,-0.13034271,0.033962615,0.032876061,0.736323943,0,1,0,0
-0.032173172,-0.00533874,0.005832019,-0.002100219,-0.010160838,-0.03780004,0.097294824,0.715960488,-0.132191543,0.033130501,0.039196275,0.734534075,0,1,0,0
-0.034234695,-0.005144965,0.007735129,-0.001693473,-0.018960641,-0.045262272,0.097294824,0.715960488,-0.132191543,0.035472763,0.049102897,0.734534075,0,1,0,0
-0.035943669,-0.008087316,0.008157682,-2.35E-05,-0.032027369,-0.053944744,0.094983783,0.718271529,-0.130573814,0.037734555,0.062736724,0.736196597,0,1,0,0
-0.034410788,-0.011664038,0.008334136,0.003957956,-0.047910035,-0.059690037,0.094983783,0.718271529,-0.131036022,0.037277362,0.076640412,0.736278716,0,1,0,0
-0.033565322,-0.014306886,0.008792052,0.007153262,-0.060597394,-0.060382288,0.096139304,0.717116009,-0.131729335,0.037531398,0.085843049,0.73542556,0,1,0,0
-0.031098568,-0.016139631,0.009214965,0.010563674,-0.072592503,-0.058141272,0.095214887,0.716884905,-0.131960439,0.036228738,0.093602519,0.73512135,0,1,0,0
-0.029389233,-0.015857448,0.010589434,0.012495719,-0.08294107,-0.053608396,0.095445992,0.716422697,-0.131036022,0.03503325,0.099543364,0.73453513,0,1,0,0
-0.027151617,-0.015610989,0.011047349,0.01299633,-0.088999245,-0.048078209,0.094521575,0.718502634,-0.130804918,0.03321097,0.101987753,0.736403618,0,1,0,0
-0.025777509,-0.012668277,0.01333801,0.0143339,-0.097130262,-0.040396959,0.094521575,0.718502634,-0.130804918,0.031667986,0.106168637,0.736403618,0,1,0,0
-0.022588338,-0.010695162,0.016562183,0.014095328,-0.107220702,-0.031479826,0.096601512,0.717809321,-0.131036022,0.029982106,0.112633559,0.736038391,0,1,0,0
-0.020861682,-0.009602516,0.016491818,0.016191636,-0.114111925,-0.023204101,0.095445992,0.717116009,-0.131729335,0.028273492,0.11756927,0.735335247,0,1,0,0
-0.01855334,-0.009197284,0.01245682,0.023751644,-0.117236833,-0.020771444,0.095445992,0.717116009,-0.131729335,0.024165964,0.121409895,0.735335247,0,1,0,0
-0.018077743,-0.011399897,0.011893176,0.037107789,-0.117545804,-0.017744312,0.096832616,0.716191593,-0.130804918,0.02445825,0.124534802,0.734450052,0,1,0,0
-0.018606385,-0.013619832,0.012174998,0.047170851,-0.119333141,-0.016027373,0.094059367,0.71549828,-0.13149823,0.026075569,0.129314073,0.733537142,0,1,0,0
-0.01777824,-0.014712118,0.01333801,0.052513309,-0.122364184,-0.016097772,0.094059367,0.71549828,-0.13149823,0.026653647,0.134124631,0.733537142,0,1,0,0
-0.016016221,-0.015928174,0.01423652,0.059975542,-0.129278874,-0.01953165,0.093828263,0.717116009,-0.129418294,0.026700197,0.143847435,0.734716413,0,1,0,0
-0.013707879,-0.015240759,0.016192314,0.067582482,-0.145114607,-0.026544115,0.093828263,0.717116009,-0.129418294,0.02612248,0.162264444,0.734716413,0,1,0,0
-0.012862413,-0.012774005,0.014976619,0.071184534,-0.162330931,-0.035652888,0.095214887,0.715036072,-0.128031669,0.023514273,0.180802694,0.732621708,0,1,0,0
-0.011875495,-0.010078474,0.011505626,0.076073313,-0.181193796,-0.04223514,0.096139304,0.714804968,-0.127107253,0.019364526,0.201003129,0.732355898,0,1,0,0
-0.009214965,-0.006396024,0.011346853,0.078552902,-0.199031973,-0.051105341,0.096139304,0.714804968,-0.127107253,0.015955598,0.219991147,0.732355898,0,1,0,0
-0.009849335,-0.003312581,0.009849335,0.077098001,-0.21040914,-0.054062074,0.094521575,0.716884905,-0.127338357,0.014317711,0.230519621,0.734216148,0,1,0,0
-0.006448707,-0.001991157,0.006272614,0.076171089,-0.219662621,-0.055900255,0.095677096,0.716884905,-0.126876149,0.009213883,0.239119961,0.734285796,0,1,0,0
-0.002272979,-0.005233012,0.002061522,0.083562923,-0.220139766,-0.059572706,0.095214887,0.716884905,-0.128031669,0.006066209,0.242886277,0.734426273,0,0,1,0
-0.003083443,-0.001797021,0.002396389,0.087759451,-0.218993836,-0.060143716,0.094059367,0.718040425,-0.124565108,0.004298777,0.243469019,0.734809964,0,0,1,0
-0.002977714,-0.002801621,0.001850066,0.089190885,-0.219639155,-0.060976763,0.096139304,0.717116009,-0.123871795,0.004487501,0.244775301,0.734058824,0,0,1,0
-0.003365265,-0.002325663,0.001638609,0.090477612,-0.218039546,-0.061027607,0.093366055,0.719195946,-0.122947379,0.004406671,0.243828833,0.735578743,0,0,1,0
-0.003294899,-0.002237616,0.001726656,0.092554365,-0.217445071,-0.059975542,0.093366055,0.719195946,-0.122947379,0.004340997,0.243813189,0.735578743,0,0,1,0
-0.003277218,-0.002607846,0.0017797,0.093981889,-0.217085256,-0.059881677,0.09197943,0.715960488,-0.123871795,0.004550649,0.244016563,0.732395971,0,0,1,0
-0.002836623,-0.001726656,0.002149569,0.095890468,-0.214484426,-0.059572706,0.091286118,0.719195946,-0.124102899,0.003955972,0.242377844,0.735511722,0,0,1,0
-0.003101124,-0.002484436,0.001744337,0.097630873,-0.214891172,-0.060049851,0.091286118,0.719195946,-0.124102899,0.004339553,0.24354724,0.735511722,0,0,1,0
-0.003101124,-0.001832384,0.001814703,0.099445588,-0.214151989,-0.060026385,0.086201828,0.718964842,-0.122022963,0.004033194,0.24362546,0.734323363,0,0,1,0
-0.002290661,-0.002008478,0.001832384,0.100947421,-0.213745243,-0.060667793,0.087357348,0.718271529,-0.122022963,0.003555071,0.24404394,0.733781234,0,0,1,0
-0.002502117,-0.002114206,0.001762019,0.101303324,-0.212219944,-0.06062086,0.087357348,0.718271529,-0.122022963,0.003719617,0.242847167,0.733781234,0,0,1,0
-0.00241371,-0.002396389,0.0017797,0.102809068,-0.21281833,-0.060026385,0.087357348,0.718271529,-0.122022963,0.003838697,0.2438523,0.733781234,0,0,1,0
-0.002889668,-0.002255298,0.001532881,0.105214347,-0.210671178,-0.058520641,0.085508515,0.721044779,-0.122947379,0.003973293,0.242647704,0.736432846,0,0,1,0
-0.002396389,-0.001814703,0.001991157,0.105906599,-0.211003615,-0.059834745,0.085508515,0.721044779,-0.122947379,0.003605589,0.243555062,0.736432846,0,0,1,0
-0.001973476,-0.002396389,0.001321424,0.10786211,-0.209310142,-0.059212892,0.085508515,0.721044779,-0.122947379,0.003373925,0.242800234,0.736432846,0,0,1,0
-0.002202614,-0.002378707,0.001885429,0.109555583,-0.209407918,-0.057949631,0.082504162,0.722200299,-0.121791858,0.003750289,0.243336045,0.737030166,0,0,1,0
-0.002131888,-0.001885429,0.001321424,0.110556805,-0.208832997,-0.058880455,0.082504162,0.722200299,-0.121791858,0.003137931,0.243515952,0.737030166,0,0,1,0
-0.002361026,-0.002290661,0.001444834,0.111964774,-0.207976483,-0.058665349,0.081348642,0.722893611,-0.12525842,0.00359296,0.243375155,0.738161531,0,0,1,0
-0.002202614,-0.002096885,0.001444834,0.113920285,-0.206114836,-0.057832301,0.081348642,0.722893611,-0.12525842,0.003367069,0.242499086,0.738161531,0,0,1,0
-0.002730895,-0.002202614,0.00114533,0.115304787,-0.205712001,-0.058712281,0.082273058,0.725435756,-0.126645044,0.003690749,0.243023163,0.740989109,0,0,1,0
-0.002484436,-0.002554801,0.001092286,0.116638446,-0.204589537,-0.057593728,0.082273058,0.725435756,-0.126645044,0.003727195,0.242444331,0.740989109,0,0,1,0
-0.001902749,-0.002131888,0.001391789,0.116830087,-0.204135859,-0.058117805,0.082273058,0.725435756,-0.126645044,0.003178346,0.242276157,0.740989109,0,0,1,0
-0.001973476,-0.002026159,0.001163012,0.118261521,-0.203541383,-0.058856989,0.080655329,0.726129069,-0.127800565,0.003058183,0.242651615,0.741688406,0,0,1,0
-0.002131888,-0.002202614,0.001215696,0.120381296,-0.202348521,-0.057855767,0.080886433,0.726360173,-0.128031669,0.003297786,0.242452153,0.741979666,0,0,1,0
-0.002325663,-0.0017797,0.001163012,0.120670711,-0.201226057,-0.057734525,0.082735266,0.725435756,-0.127800565,0.003150921,0.241634749,0.741238926,0,0,1,0
-0.001708974,-0.001550562,0.001180333,0.123314563,-0.200748912,-0.056780236,0.083428579,0.724280236,-0.131729335,0.002591968,0.242342645,0.740874352,0,0,1,0
-0.001691654,-0.001920431,0.001109967,0.123529669,-0.199939331,-0.056878011,0.082735266,0.725435756,-0.129880502,0.002789713,0.241806834,0.741600368,0,0,1,0
-0.002396389,-0.00241371,0.001480197,0.124745998,-0.199200147,-0.056400866,0.082735266,0.723124715,-0.131729335,0.003709513,0.241709059,0.739666882,0,0,1,0
-0.002237616,-0.001920431,0.000880829,0.125868461,-0.198245857,-0.055923721,0.082735266,0.723124715,-0.131729335,0.003077308,0.241396177,0.739666882,0,0,1,0
-0.002748576,-0.002079204,0.001339105,0.127632333,-0.196646249,-0.056494731,0.086201828,0.723586924,-0.132884855,0.003697605,0.241145872,0.740720714,0,0,1,0
-0.002466754,-0.002290661,0.00024682,0.128277652,-0.197553606,-0.05599412,0.086664036,0.722893611,-0.132653751,0.003375368,0.242111894,0.740055975,0,0,1,0
0.146347519,0.365781111,-0.577356163,0.021201657,-0.030642867,0.024275721,0.086664036,0.722893611,-0.132653751,0.698966136,0.044472245,0.740055975,1,0,0,0
-0.000158412,0.024455725,-0.400385674,-0.002886335,0.034104123,-0.029618179,0.08689514,0.720120362,-0.133347063,0.401131907,0.045262272,0.737499519,1,0,0,0
0.015170394,0.016298043,-0.108078187,-0.100352946,0.035293074,0.002815937,0.08573962,0.722431403,-0.134502584,0.110347918,0.106415032,0.739830629,1,0,0,0
-0.002678211,-0.00558556,-0.009109237,-0.076765564,0.033814707,0.001384502,0.084815203,0.721506987,-0.135427,0.011015956,0.08389536,0.738990137,1,0,0,0
-0.002272979,-0.000229138,0.003752815,-0.077098001,0.033791241,0.001978978,0.084815203,0.721506987,-0.135427,0.00439332,0.08420042,0.738990137,1,0,0,0
0.000792782,-0.000440595,-0.00038755,-0.077457815,0.03424492,0.000833048,0.085970724,0.722893611,-0.133578167,0.000986196,0.084693208,0.740141382,1,0,0,0
-0.000211457,1.77E-05,0.000986557,-0.077242709,0.032836951,0.002385724,0.083890787,0.724280236,-0.136120312,0.001009291,0.083965758,0.741719801,1,0,0,0
0.00012341,-0.000317185,-0.000193775,-0.077387417,0.034029813,0.002002444,0.083890787,0.724280236,-0.136120312,0.00039152,0.084564145,0.741719801,1,0,0,0
0.000352548,-0.000299504,0.000422913,-0.077481282,0.033889016,0.001548765,0.081117538,0.725435756,-0.135195896,0.000626792,0.0845837,0.742371216,1,0,0,0
0.000176094,-0.000792782,0.000299504,-0.076456594,0.033576135,-0.000430213,0.083659683,0.72335582,-0.132653751,0.000865673,0.083504257,0.740161875,1,0,0,0
-0.000158412,-0.000564005,-0.000105728,-0.076073313,0.034197987,0.00221755,0.079962017,0.727977901,-0.133347063,0.000595399,0.08343777,0.744397198,1,0,0,0
8.80E-05,-0.000211457,0,-0.076433127,0.035293074,0.001599609,0.083428579,0.727284589,-0.135658104,0.000229138,0.084204331,0.74451751,1,0,0,0
-0.000105728,-0.000933874,-0.000229138,-0.076526992,0.034866772,0.002647763,0.08181085,0.725435756,-0.135195896,0.000967432,0.084137843,0.742447293,1,0,0,0
0.000422913,-0.000141091,0.00024682,-0.076648234,0.035867994,0.001955512,0.08181085,0.730982255,-0.134502584,0.000509517,0.084646276,0.747742614,1,0,0,0
0.00026414,0.000105728,0.000211457,-0.076835963,0.035652888,0.002671229,0.081117538,0.727977901,-0.135195896,0.000354352,0.084747963,0.744855563,1,0,0,0
0.000211457,-1.77E-05,-8.80E-05,-0.077313108,0.035152277,0.002241016,0.082735266,0.726591277,-0.136813625,0.00022986,0.084959158,0.743974446,1,0,0,0
0.00012341,-0.000352548,0.00012341,-0.076456594,0.036560245,0.00355512,0.082735266,0.726591277,-0.136813625,0.000393324,0.084822272,0.743974446,1,0,0,0
-1.77E-05,-0.000564005,0.00026414,-0.077219243,0.036630644,0.001978978,0.082041954,0.730057838,-0.136813625,0.000623184,0.085491057,0.747283947,1,0,0,0
0.000775101,-0.000176094,-0.00024682,-0.076456594,0.036560245,0.002479589,0.079730913,0.729364526,-0.13427148,0.000832115,0.084783162,0.745894403,1,0,0,0
-0.000193775,-0.000229138,-0.000176094,-0.076241487,0.036176965,0.003242238,0.079730913,0.729364526,-0.134733688,0.000347857,0.084450725,0.745977746,1,0,0,0
0.000775101,-0.000229138,0.000669372,-0.076311886,0.036869216,0.002194084,0.082735266,0.731444463,-0.136813625,0.001049345,0.084779251,0.748714962,1,0,0,0
0.058585052,0.068856939,-0.052541215,-0.102355389,0.064484951,0.021393297,0.082504162,0.731213359,-0.13427148,0.104566057,0.122853062,0.748003171,1,0,0,0
0.213759985,0.307037647,-0.144427088,-0.180908291,0.068943518,-0.018170614,0.082504162,0.731213359,-0.13427148,0.401029426,0.194452165,0.748003171,1,0,0,0
0.055202105,0.150840793,-0.047537341,-0.161806854,0.054609618,-0.018815933,0.081348642,0.731675567,-0.135427,0.16751123,0.17180734,0.748536712,1,0,0,0
0.01409579,0.041916779,-0.008686323,-0.160899496,0.061360044,-0.024443895,0.081348642,0.731675567,-0.135427,0.045068422,0.173927115,0.748536712,1,0,0,0
0.000898511,-0.004792417,-0.004880464,-0.153816633,0.057042274,-0.032265942,0.08181085,0.733986608,-0.136813625,0.006898684,0.167196244,0.751097413,1,0,0,0
0.000369869,-1.77E-05,0.001991157,-0.154555817,0.05694841,-0.032027369,0.081117538,0.731444463,-0.134502584,0.002025438,0.167798541,0.748118976,1,0,0,0
0,0.000458276,0.001480197,-0.15403174,0.058164738,-0.032383273,0.081117538,0.731444463,-0.134502584,0.00154948,0.167802453,0.748118976,1,0,0,0
7.04E-05,0.00026414,0.002061522,-0.154317244,0.057804924,-0.029403073,0.080193121,0.73467992,-0.134733688,0.002079565,0.167391795,0.751224792,1,0,0,0
3.54E-05,-0.000193775,0.001497518,-0.154653592,0.057757991,-0.029618179,0.080886433,0.736066545,-0.135889208,0.001510508,0.167724232,0.752862836,1,0,0,0
0.000352548,0,0.001832384,-0.153531129,0.057781457,-0.030165722,0.080886433,0.735373233,-0.13427148,0.001865943,0.166793409,0.751894432,1,0,0,0
-0.000528642,3.54E-05,0.002202614,-0.154868699,0.058332912,-0.030048392,0.083197474,0.736528753,-0.13427148,0.002265401,0.168197466,0.753276346,1,0,0,0
-0.000334867,0.000440595,0.002149569,-0.154055206,0.059427998,-0.029739421,0.081117538,0.73860869,-0.134502584,0.002219574,0.167775075,0.755125021,1,0,0,0
0.005127284,0.008792052,0.009955064,-0.156034184,0.057570262,-0.024514294,0.081348642,0.739070898,-0.133115959,0.014236881,0.168111423,0.755356374,1,0,0,0
0.003524038,0.030252741,0.027715622,-0.16943726,0.053322891,-0.014095328,0.081348642,0.739070898,-0.133115959,0.041180289,0.178186219,0.755356374,1,0,0,0
0.036067079,0.135212122,0.095779779,-0.164501549,0.038562689,-0.003672451,0.078575393,0.737684273,-0.130804918,0.169578526,0.168999226,0.753300807,1,0,0,0
0.018588703,0.103426501,0.088026968,-0.158803188,0.030857973,0.00431777,0.080655329,0.73860869,-0.131036022,0.137081313,0.16183032,0.754465717,1,0,0,0
0.009743607,0.034005556,0.034446151,-0.148571951,0.021295522,0.018029817,0.080655329,0.73860869,-0.131036022,0.049374777,0.151168871,0.754465717,1,0,0,0
0.003312581,0.008704005,0.009849335,-0.144230715,0.019793689,0.020939618,0.079730913,0.73976421,-0.130573814,0.01355524,0.147081851,0.755418842,1,0,0,0
0.001762019,0.002079204,0.003206853,-0.14451622,0.016453675,0.025351253,0.075339935,0.73976421,-0.127107253,0.004208566,0.147641128,0.754376197,1,0,0,0
-0.074636275,-0.134736525,-0.100166964,-0.091647008,0.011639205,-0.000739183,0.075339935,0.73976421,-0.127107253,0.183733134,0.092386191,0.754376197,1,0,0,0
0.027204662,0.027539167,0.045158634,-0.074117802,0.021487162,-0.042258606,0.079499809,0.743461876,-0.128956085,0.059479593,0.087982379,0.758739384,1,0,0,0
0.02299357,0.026129697,0.050250915,-0.063577594,0.010708382,-0.022081637,0.082504162,0.740226419,-0.12641394,0.061127945,0.06814958,0.755461827,1,0,0,0
0.015769401,0.038304695,0.095532959,-0.024682468,0.037463692,-0.008154483,0.082504162,0.740226419,-0.12641394,0.104127267,0.04559862,0.755461827,1,0,0,0
0.034833702,-0.002131888,0.01765483,-0.00615204,0.038038612,-0.012640427,0.07788208,0.742537459,-0.125720628,0.039110467,0.0405534,0.757121637,1,0,0,0
-0.002572483,0.023187345,-0.011734764,0.003887557,0.059427998,-0.02828452,0.080655329,0.742768564,-0.127800565,0.026114541,0.06593203,0.757986415,1,0,0,0
