aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,a,g,m,isRoll,isPick,isDrop,isNone
-21.48,151.86,-907.71,-99.76,-140.06,-19.09,150.15,253.95,-46.65,920.5760664,173.0123964,298.683524,0,1,0,0
-45.41,185.55,-775.88,-106.28,-141.34,-19.21,150.45,252.45,-48.15,799.0498389,177.8804601,297.7996432,0,1,0,0
-90.82,196.29,-984.38,-112.74,-133.72,-13.96,150.45,252.45,-48.15,1007.86012,175.4600456,297.7996432,0,1,0,0
-120.61,250.49,-970.21,-117.93,-126.83,-16.1,147.15,253.2,-47.1,1009.256883,173.9325841,296.6172154,0,1,0,0
-143.07,264.16,-1025.39,-125.61,-120.79,-9.57,147.15,253.2,-47.1,1068.491545,174.5270211,296.6172154,0,1,0,0
-208.5,149.9,-951.66,-126.65,-116.46,-9.45,147,251.4,-48,985.6972231,172.3149924,295.1524352,0,1,0,0
-253.91,380.37,-991.21,-119.33,-106.04,1.16,146.25,250.65,-48,1091.626717,159.6417117,294.1402472,0,1,0,0
-254.88,445.8,-881.84,-103.66,-88.66,14.88,146.25,250.65,-48.3,1020.462268,137.2129936,294.1893523,0,1,0,0
-309.57,462.89,-917.97,-82.26,-75,29.15,147.15,250.5,-49.65,1073.671113,115.071413,294.7346179,0,1,0,0
-323.24,480.96,-930.66,-44.51,-41.65,56.28,147.15,250.5,-49.65,1096.327804,82.96566157,294.7346179,0,1,0,0
-295.41,473.63,-881.84,-16.34,-12.01,81.89,145.95,248.1,-49.2,1043.663849,84.36354544,292.0199522,0,1,0,0
-266.6,438.96,-905.76,-2.99,2.68,95.49,144.75,247.95,-50.85,1041.2313,95.57438255,291.577584,0,1,0,0
-190.43,371.09,-937.01,7.38,11.34,99.76,145.65,245.4,-50.7,1025.65058,100.6733212,289.8371482,0,1,0,0
-217.77,374.51,-918.95,27.87,28.6,113.35,145.5,247.5,-51.3,1015.948136,120.1786978,291.6473727,0,1,0,0
-202.64,377.44,-947.75,31.16,37.26,115.37,146.7,247.35,-49.2,1040.074029,125.1778339,291.7594086,0,1,0,0
-188.48,372.56,-930.66,34.09,46.77,117.93,146.7,247.35,-49.2,1020.026323,131.3660759,291.7594086,0,1,0,0
-168.46,434.57,-968.26,32.38,54.15,123.05,145.65,246.15,-49.95,1074.596335,138.2822816,290.3424659,0,1,0,0
-129.88,395.51,-899.41,32.26,57.93,121.77,144.9,245.1,-47.7,991.077859,138.6525348,288.695878,0,1,0,0
-123.05,349.61,-959.96,27.8,63.72,125.12,144.9,245.1,-48.45,1029.024614,143.1366228,288.8207446,0,1,0,0
-93.75,346.19,-938.96,26.65,62.74,128.29,144.9,245.1,-48.45,1005.128081,145.2750983,288.8207446,0,1,0,0
-58.59,396.48,-971.19,24.63,66.83,132.5,145.05,244.5,-48,1050.637518,150.4298368,288.3119014,0,1,0,0
-68.85,367.68,-925.29,24.82,68.41,131.22,146.25,244.05,-49.35,998.0433302,150.0488217,288.7644152,0,1,0,0
-0.49,354,-955.08,20.12,71.28,132.26,146.4,243.15,-47.4,1018.574517,151.5861484,287.7527454,0,1,0,0
45.41,396.97,-862.3,15.49,68.54,129.94,146.4,243.15,-47.4,950.3728421,147.7229681,287.7527454,0,1,0,0
44.92,357.42,-945.31,14.7,63.96,128.6,147.9,243.15,-47.7,1011.621401,144.3777393,288.5682285,0,1,0,0
31.74,350.59,-938.48,15.24,60.91,132.74,147.9,243.15,-47.7,1002.330029,146.8407072,288.5682285,0,1,0,0
56.64,338.87,-898.44,18.78,58.41,127.93,147.3,242.55,-45,961.891574,141.8819982,287.3200176,0,1,0,0
106.93,346.19,-845.21,6.65,47.38,115.12,147,241.8,-47.55,919.5985456,124.6663599,286.944668,0,1,0,0
119.14,328.61,-1000,1.16,47.93,118.6,146.4,241.5,-46.35,1059.329444,127.9241592,286.1879321,0,1,0,0
132.81,357.91,-933.11,-1.4,32.13,123.96,147.3,240.9,-46.05,1008.18269,128.0639625,286.0956178,0,1,0,0
206.05,290.53,-898.44,14.88,-36.28,64.09,144.3,236.25,-41.25,966.4671319,75.13441888,279.8894693,0,1,0,0
186.52,341.8,-961.91,3.54,-26.22,42.93,147.3,237.9,-47.55,1037.732046,50.42821532,283.8216033,0,1,0,0
134.77,253.91,-940.92,4.21,-19.09,18.54,146.55,237.45,-45.3,983.851456,26.94223079,282.686213,0,1,0,0
133.79,319.34,-928.71,5.06,-18.48,6.65,147.45,237.6,-45.6,991.1508784,20.2814324,283.3277651,0,1,0,0
93.26,268.55,-954.59,6.4,-14.21,-8.6,147.45,237.6,-45.6,996.0213844,17.80011517,283.3277651,0,1,0,0
54.2,242.68,-904.3,13.35,-21.1,-16.59,148.05,239.85,-48.3,937.8644424,29.97766835,285.9715283,0,1,0,0
33.69,107.91,-1038.09,29.45,-26.59,-22.44,147.15,236.1,-46.65,1044.227194,45.58381511,282.0860773,0,1,0,0
-20.02,183.59,-971.19,22.93,-10.18,-18.72,146.4,238.8,-46.35,988.5929924,31.30264685,283.9132306,0,1,0,0
97.17,329.1,-954.1,6.65,12.01,-3.17,145.95,240.75,-47.1,1013.930781,14.08941092,285.4476747,0,1,0,0
98.14,375.49,-888.67,5.73,3.78,-1.46,147.9,239.55,-47.4,969.7208715,7.018041037,285.4914578,0,1,0,0
79.1,350.59,-958.5,2.62,1.77,2.68,147.9,239.55,-47.4,1023.66616,4.144840166,285.4914578,0,1,0,0
123.54,305.18,-971.19,3.54,4.7,11.83,148.95,238.8,-47.4,1025.478903,13.21251301,285.4090091,0,1,0,0
35.16,305.18,-955.08,-1.71,2.74,9.09,146.7,239.55,-47.4,1003.269089,9.646750748,284.8716421,0,1,0,0
104.49,291.99,-962.89,-7.5,0.49,-0.37,146.7,239.55,-47.4,1011.599462,7.525091362,284.8716421,0,1,0,0
75.2,338.38,-942.38,-16.77,-15.61,-8.84,149.7,238.35,-47.4,1004.10962,24.55708859,285.4252485,0,1,0,0
166.99,350.59,-946.29,-20.73,-21.77,-9.21,148.65,238.35,-47.7,1022.870359,31.44025922,284.9260167,0,1,0,0
92.29,291.99,-899.9,-24.39,-27.5,-13.05,147.75,239.4,-46.8,950.5764642,39.00544321,285.188819,0,1,0,0
110.35,296.88,-949.22,-16.52,-23.11,-12.68,147.75,239.4,-46.8,1000.666511,31.10891994,285.188819,0,1,0,0
137.21,339.84,-992.68,-11.59,-20.91,-10.55,147.15,237.6,-47.7,1058.173612,26.1315652,283.5174995,0,1,0,0
95.7,334.47,-983.89,-2.87,-16.71,-9.51,147.75,238.2,-46.8,1043.584306,19.4396785,284.1822347,0,1,0,0
88.87,327.64,-965.82,-3.48,-18.41,-11.83,147.75,238.2,-46.8,1023.745144,22.15823549,284.1822347,0,1,0,0
85.94,362.3,-995.12,-4.09,-20.79,-16.95,146.7,238.8,-49.2,1062.502136,27.13401371,284.5469557,0,1,0,0
65.92,357.91,-1004.88,-4.57,-25.43,-17.26,146.7,239.25,-47.7,1068.75106,31.07213221,284.6695321,0,1,0,0
77.15,351.56,-1029.3,0.49,-21.52,-16.46,148.95,238.05,-47.4,1090.41508,27.09764012,284.7817849,0,1,0,0
93.26,359.38,-999.51,3.72,-12.38,-7.68,148.95,238.05,-47.4,1066.241836,15.03612982,284.7817849,0,1,0,0
64.94,344.73,-942.87,-0.43,-8.84,-7.32,147.75,239.85,-49.35,1006.011836,11.48533413,285.9956424,0,1,0,0
60.06,345.7,-958.98,-4.09,-6.1,-8.9,146.55,238.65,-48,1021.155392,11.53898176,284.1385665,0,1,0,0
62.01,349.12,-985.84,-3.48,-4.09,-6.65,146.55,238.65,-48,1047.669089,8.547572755,284.1385665,0,1,0,0
46.88,339.84,-994.14,-4.33,-1.28,-3.96,146.55,237.9,-47.25,1051.666915,6.005738922,283.3829123,0,1,0,0
42.48,324.22,-1007.81,-2.44,-2.99,-6.04,145.5,237.9,-48.3,1059.530158,7.167656521,283.018639,0,1,0,0
34.67,319.34,-1011.23,-0.18,-1.89,-4.88,145.5,237.9,-48.3,1061.02128,5.23630595,283.018639,0,1,0,0
34.67,308.11,-1010.74,3.96,-6.83,-6.1,145.05,238.2,-46.8,1057.227094,9.976998547,282.7878754,0,1,0,0
30.27,325.68,-1008.3,7.01,-5.91,-8.35,145.95,238.35,-47.1,1060.024823,12.40123784,283.426419,0,1,0,0
35.16,339.84,-1000,3.84,-7.56,-3.84,145.95,238.35,-47.1,1056.753259,9.30831886,283.426419,0,1,0,0
22.46,293.46,-1021.48,9.76,-14.45,-7.68,142.8,238.65,-45.75,1063.035566,19.05367419,281.8487626,1,0,0,0
29.3,297.85,-1038.57,12.74,-14.21,-6.4,142.8,238.65,-45.75,1080.833362,20.12937406,281.8487626,1,0,0,0
17.58,310.55,-1047.36,13.72,-11.71,-8.41,145.2,238.35,-48.15,1092.571887,19.90202502,283.2175577,1,0,0,0
14.65,311.04,-1047.85,10.37,-12.26,-7.99,147,240.6,-49.35,1093.137744,17.93556801,286.2390304,1,0,0,0
7.32,326.17,-1080.08,11.04,-16.4,-6.59,147,240.6,-49.35,1128.278892,20.83913866,286.2390304,1,0,0,0
-2.93,336.91,-1086.91,7.62,-16.59,-3.54,145.65,241.5,-50.4,1137.932459,18.59634642,286.4896726,1,0,0,0
15.14,332.03,-1066.89,5.73,-21.71,-4.57,144.45,238.05,-49.65,1117.464725,22.91379279,282.840463,1,0,0,0
-9.28,312.5,-1056.64,6.04,-26.52,-7.26,146.25,239.85,-50.85,1101.921258,28.15136942,285.4869656,1,0,0,0
-5.86,330.08,-1049.8,5.73,-27.26,-8.54,146.25,239.85,-50.85,1100.484978,29.13540973,285.4869656,1,0,0,0
6.35,299.32,-1023.93,7.13,-27.2,-7.13,145.5,237,-49.8,1066.801495,29.00885727,282.5230787,1,0,0,0
-2.93,303.71,-1021,5.73,-26.4,-6.59,144.9,239.25,-50.7,1065.217982,27.80685167,284.2658307,1,0,0,0
-10.74,295.9,-1000.98,6.1,-24.57,-5.49,144.9,239.25,-50.7,1043.854931,25.90434327,284.2658307,1,0,0,0
-1.95,301.76,-975.1,8.11,-22.62,-4.15,145.2,238.35,-50.7,1020.726658,24.38563102,283.6622155,1,0,0,0
-4.39,310.55,-957.03,8.11,-22.93,-4.39,145.05,239.4,-50.1,1006.164497,24.71495701,284.3622206,1,0,0,0
-17.09,300.29,-965.82,4.45,-21.71,-7.8,143.7,240.75,-50.4,1011.570277,23.49396944,284.8691147,1,0,0,0
-21.97,293.46,-944.34,3.72,-20.06,-5.18,143.7,240.75,-50.4,989.1306729,21.04933253,284.8691147,1,0,0,0
-17.09,287.6,-939.94,2.99,-21.77,-3.17,145.5,238.95,-49.8,983.1037746,22.20184452,284.1608567,1,0,0,0
-32.71,291.99,-952.15,1.4,-17.38,-6.65,144.3,239.85,-49.35,996.4525712,18.66137455,284.2286667,1,0,0,0
-15.63,293.46,-939.45,-0.18,-17.99,-3.84,146.25,239.85,-50.55,984.3421006,18.39614362,285.4336832,1,0,0,0
-19.53,308.59,-939.45,-1.34,-14.09,-3.17,144.45,238.8,-50.7,989.0275585,14.50422697,283.6577736,1,0,0,0
-19.04,310.55,-911.62,-2.99,-15,-0.61,144.3,239.4,-51.3,963.2522248,15.30725972,284.194546,1,0,0,0
-20.02,300.78,-912.6,-3.48,-13.17,-0.67,144.3,239.4,-51.3,961.0973774,13.63848232,284.194546,1,0,0,0
-29.79,301.76,-889.65,-5.49,-14.02,-1.22,144.45,239.25,-51,939.9061997,15.10592268,284.0904169,1,0,0,0
-32.23,289.06,-901.37,-4.94,-16.34,-0.12,143.55,238.95,-51.3,947.1337463,17.07084064,283.4349925,1,0,0,0
-16.6,280.76,-895.51,-3.66,-18.72,-1.04,143.55,238.95,-51.3,938.6372557,19.1027642,283.4349925,1,0,0,0
-33.2,276.86,-881.35,-4.09,-17.13,2.74,144.3,239.4,-52.35,924.4087419,17.8233723,284.3859569,1,0,0,0
-32.71,279.3,-868.16,-2.07,-11.22,1.4,143.55,240.6,-53.85,912.5679261,11.49492497,285.2977129,1,0,0,0
-40.04,291.99,-858.4,-0.06,-8.48,-3.05,144,240.15,-53.4,907.5857655,9.012019751,285.0606646,1,0,0,0
-38.09,273.44,-858.89,-2.2,-11.34,1.28,144,240.15,-53.4,902.1708895,11.62213406,285.0606646,1,0,0,0
-35.16,292.97,-873.54,0.18,-12.74,0.85,141.9,239.25,-51,922.0302479,12.76959279,282.8023559,1,0,0,0
-55.18,306.15,-876.46,-1.65,-11.71,0.18,141.9,239.25,-51,930.0294546,11.82704528,282.8023559,1,0,0,0
-52.73,296.88,-892.09,-4.27,-9.39,-2.2,144,239.4,-51.6,941.6701946,10.54727453,284.0966737,1,0,0,0
-54.2,305.66,-888.67,-5.06,-12.07,0.61,144,238.65,-52.35,941.3288716,13.10193116,283.6024418,1,0,0,0
-46.88,295.9,-892.09,-3.11,-7.56,1.83,144.9,239.55,-53.25,941.0521306,8.377028113,284.9838153,1,0,0,0
-40.04,270.51,-886.23,-3.84,-7.62,2.62,144.9,239.55,-53.25,927.460228,8.926051759,284.9838153,1,0,0,0
-40.53,286.62,-875.98,-1.52,-7.01,2.01,145.05,240.15,-52.35,922.5695994,7.449201299,285.398051,1,0,0,0
-32.23,302.25,-889.65,-2.44,-6.28,4.33,144,240.15,-53.85,940.1441155,8.008801408,285.1453051,1,0,0,0
-39.55,291.5,-873.05,-3.84,-2.26,1.65,144,240.15,-53.85,921.2777838,4.751389271,285.1453051,1,0,0,0
-34.67,298.83,-869.63,-5.91,-0.06,3.11,143.7,239.25,-50.4,920.1943896,6.678607639,283.6025608,1,0,0,0
-39.06,287.11,-873.54,-7.74,-0.61,4.15,144.45,238.05,-52.2,920.3423098,8.803533382,283.2992146,1,0,0,0
-41.02,314.94,-888.67,-9.7,2.62,5.12,144.15,238.8,-54,943.7182911,11.27691447,284.1138196,1,0,0,0
-45.9,325.2,-887.21,-10.61,5,3.11,141.9,238.05,-51.45,946.0462114,12.13442211,281.8696773,1,0,0,0
-39.55,313.96,-902.83,-10.24,6.71,0.3,143.7,238.05,-52.2,956.680246,12.24629332,282.9175366,1,0,0,0
-43.46,317.87,-932.13,-8.41,6.16,1.4,145.5,240.15,-54.6,985.7973653,10.51825556,286.0479549,1,0,0,0
-42.97,331.05,-950.2,-4.7,6.77,1.22,145.5,240.15,-54.6,1007.134829,8.331344429,286.0479549,1,0,0,0
-50.29,336.43,-964.36,-2.74,4.27,3.66,144.45,237.6,-52.5,1022.596909,6.255885229,282.9766996,1,0,0,0
-57.13,353.03,-973.63,-2.44,4.7,2.26,143.1,238.8,-52.5,1037.231601,5.757707877,283.3007236,1,0,0,0
-55.66,367.19,-974.61,-4.27,2.26,3.78,144,237.9,-50.85,1042.972283,6.134239969,282.6979528,1,0,0,0
-66.89,355.96,-958.98,-7.56,0.12,2.74,144,237.9,-50.85,1025.09728,8.04211415,282.6979528,1,0,0,0
-55.18,344.73,-948.24,-7.62,-2.07,5.24,144.15,239.25,-51,1010.466577,9.476650252,283.937995,1,0,0,0
-45.41,354.49,-937.99,-9.39,3.54,2.8,144.15,238.05,-52.2,1003.768135,10.41843078,283.1463667,1,0,0,0
-55.66,354,-924.32,-7.01,3.6,3.54,144.15,238.05,-52.2,991.3533669,8.638964058,283.1463667,1,0,0,0
-62.5,347.17,-928.71,-5.98,5.55,1.65,145.5,238.95,-53.85,993.4462859,8.323785197,284.8985346,1,0,0,0
-67.87,354,-960.45,-1.83,5.55,-2.2,144.15,238.05,-51.75,1025.858928,6.244309409,283.0637517,1,0,0,0
-65.43,352.05,-963.87,-4.15,2.13,-2.44,142.05,238.2,-51.6,1028.234246,5.26431382,282.0992777,1,0,0,0
-55.18,352.05,-956.54,-0.55,2.32,-3.35,144.3,238.2,-52.05,1020.760896,4.111860893,283.3212532,1,0,0,0
-62.01,334.96,-953.61,0.24,3.96,-0.43,143.7,238.05,-52.2,1012.628004,3.990501222,282.9175366,1,0,0,0
-71.78,341.8,-965.82,-0.18,4.15,0.49,145.5,238.95,-54.9,1027.028666,4.182702476,285.0988644,1,0,0,0
-74.22,336.91,-956.54,-0.49,1.59,-3.48,145.5,238.95,-54.9,1016.850888,3.857278834,285.0988644,1,0,0,0
-54.69,343.26,-950.68,-2.13,0.61,-1.4,144,238.95,-52.05,1012.230649,2.620877716,283.7997622,1,0,0,0
-60.06,331.54,-942.38,-2.5,1.65,0.61,142.8,238.95,-51.3,1000.802698,3.056893848,283.0558823,1,0,0,0
-55.66,323.73,-943.85,-3.35,2.56,1.65,144.45,239.25,-52.5,999.3757907,4.527537962,284.3635261,1,0,0,0
-64.94,325.2,-937.99,-1.77,1.89,1.28,146.55,240.15,-53.4,994.8856636,2.888494418,286.3572681,1,0,0,0
-49.8,317.87,-936.52,0.12,1.59,1.34,144.3,239.85,-52.8,990.2479928,2.082810601,284.8479463,1,0,0,0
-43.95,324.22,-923.34,1.77,3.48,1.04,142.65,240,-51.45,979.5953075,4.040408395,283.8945667,1,0,0,0
-54.69,329.59,-935.55,1.22,4.45,-1.77,143.55,238.65,-52.8,993.4155056,4.942044111,283.4576953,1,0,0,0
-69.34,328.13,-943.36,4.45,4.51,0.55,145.5,239.4,-53.1,1001.201989,6.359646217,285.1354415,1,0,0,0
-62.5,341.31,-941.89,2.26,4.45,-2.26,145.5,239.85,-54.15,1003.77066,5.478841118,285.7105091,1,0,0,0
-50.29,348.63,-944.34,1.22,3.17,1.77,145.2,240.3,-53.25,1007.893842,3.830169709,285.7668499,1,0,0,0
-41.99,337.89,-942.38,-0.24,4.76,1.4,143.7,238.05,-53.25,1002.004429,4.967413814,283.1131488,0,0,0,1
-46.39,331.05,-947.27,-2.13,2.13,-0.37,144,240.15,-55.65,1004.523065,3.034913508,285.4907091,0,0,0,1
-48.34,355.47,-947.27,-5.3,2.62,2.68,144,240.15,-55.65,1012.924543,6.491286467,285.4907091,0,0,0,1
-46.39,344.24,-924.8,-4.76,2.87,0.43,142.5,236.25,-52.35,987.880686,5.574890133,280.8217139,0,0,0,1
-42.97,333.5,-922.85,-2.74,5.3,-0.12,142.5,239.4,-52.05,982.2020125,5.967579074,283.4216161,0,0,0,1
-41.5,325.68,-916.02,-2.07,6.16,1.95,143.1,239.25,-52.2,973.0788009,6.784762339,283.6247741,0,0,0,1
-39.06,313.96,-901.86,-2.2,4.57,3.48,143.55,238.2,-51.6,955.7447488,6.151040562,282.8575657,0,0,0,1
-53.22,302.73,-898.44,0.85,5.49,0.73,144,239.4,-53.1,949.5642447,5.603168746,284.3729418,0,0,0,1
-45.9,302.25,-921.88,-0.37,6.16,-1.59,144,239.4,-53.1,971.2489933,6.372644663,284.3729418,0,0,0,1
-38.09,322.27,-902.34,1.16,7.01,-2.13,143.4,239.55,-50.4,958.9193275,7.417722022,283.7039346,0,0,0,1
-28.81,340.33,-921.88,-1.46,6.16,2.56,143.55,238.95,-52.05,983.1160966,6.828674835,283.5716973,0,0,0,1
-33.2,328.13,-911.13,-0.73,5.06,0.85,144.15,238.8,-51.45,968.9837015,5.182566932,283.6402034,0,0,0,1
-34.67,331.05,-939.45,-1.71,11.1,1.1,143.55,238.95,-52.35,996.6756814,11.28468431,283.626916,0,0,0,1
-42.48,321.78,-936.04,-2.8,9.15,3.48,144,238.65,-51.6,990.715802,10.181989,283.4649582,0,0,0,1
-22.95,333.5,-942.38,1.22,8.17,7.38,143.55,238.2,-51.3,999.9145048,11.07707994,282.8029924,0,0,0,1
-27.34,311.52,-928.22,0.73,9.82,5.06,143.55,238.2,-51.3,979.4817785,11.07108396,282.8029924,0,0,0,1
-2.44,307.62,-917.48,4.57,11.34,1.59,142.8,238.65,-52.05,967.6805095,12.32917678,282.9396844,0,0,0,1
-17.58,313.96,-904.79,5.24,12.2,5.79,142.65,237.6,-51,957.8751913,14.48522351,281.7867678,0,0,0,1
-21,334.47,-907.23,9.27,13.23,2.62,144.3,239.4,-51.3,967.1491373,16.36551863,284.194546,0,0,0,1
-5.37,337.89,-922.85,6.95,12.62,2.2,144.75,237.9,-52.05,982.7769897,14.57418608,283.2987381,0,0,0,1
-24.9,367.68,-943.85,2.8,11.28,1.34,144.75,237.9,-50.85,1013.243019,11.69931622,283.0807217,0,0,0,1
-22.46,359.86,-955.57,-0.24,8.11,3.23,142.35,237.3,-50.4,1021.331335,8.732846042,281.273839,0,0,0,1
-22.46,355.96,-951.66,-2.13,8.11,2.8,142.35,237.3,-50.4,1016.301495,8.840192306,281.273839,0,0,0,1
-25.39,340.33,-937.01,-3.66,8.05,1.89,144.15,237.3,-50.7,997.2245991,9.042687654,282.2428077,0,0,0,1
2.93,329.59,-928.71,-3.05,10.3,3.78,143.55,237.45,-49.8,985.4645692,11.38775219,281.9027226,0,0,0,1
6.35,343.26,-917.48,0.91,12.56,5.55,143.25,237.45,-49.8,979.6107903,13.76169321,281.7500754,0,0,0,1
3.91,343.26,-919.92,2.26,12.38,4.51,144.45,238.8,-51.75,981.8836602,13.3683245,283.8473269,0,0,0,1
6.35,345.21,-928.71,4.94,11.16,3.11,146.25,240.6,-50.55,990.8140747,12.59449483,286.0641973,0,0,0,1
-7.32,334.47,-946.29,3.29,12.93,4.45,146.25,240.6,-50.55,1003.687465,14.06454763,286.0641973,0,0,0,1
-5.86,344.73,-944.34,3.6,12.5,4.15,145.2,238.35,-50.4,1005.311468,13.65402871,283.608749,0,0,0,1
10.74,369.63,-935.55,4.15,12.56,3.48,145.8,237.45,-50.1,1005.979864,13.67795672,283.1080227,0,0,0,1
2.93,356.45,-939.94,4.51,10,2.38,145.8,237.45,-50.1,1005.262349,11.2251726,283.1080227,0,0,0,1
9.77,354.49,-930.66,2.68,13.96,1.65,144.15,238.8,-50.7,995.9350624,14.31036338,283.505119,0,0,0,1
16.6,356.45,-934.57,1.1,11.34,1.22,146.55,238.65,-50.85,1000.376553,11.45835939,284.6338833,0,0,0,1
5.86,366.21,-955.08,-2.5,11.77,2.07,146.25,238.95,-51.3,1022.898778,12.2093325,284.8119643,0,0,0,1
-6.35,373.54,-956.05,-4.27,13.84,2.8,146.25,238.95,-51.3,1026.45217,14.75189818,284.8119643,0,0,0,1
9.28,362.79,-970.21,-4.02,10.61,-0.49,142.65,239.25,-49.95,1035.862031,11.35661041,282.992204,0,0,0,1
27.34,357.91,-987.3,-1.89,8.29,3.35,146.4,240,-50.4,1050.527645,9.138856602,285.6100839,0,0,0,1
28.32,341.8,-990.72,-1.28,8.48,-0.3,146.4,240,-50.4,1048.406114,8.581305262,285.6100839,0,0,0,1
21.97,349.61,-989.75,0.06,9.45,-1.16,144.75,239.4,-50.55,1049.911851,9.521118632,284.2889815,0,0,0,1
8.3,356.93,-972.66,4.88,8.96,0.85,145.2,239.55,-49.2,1036.11553,10.23809064,284.4079508,0,0,0,1
24.9,369.14,-980.47,5.37,10.06,0.61,144.75,237.9,-49.35,1047.953134,11.41983362,282.8151251,0,0,0,1
19.53,365.72,-980.47,6.4,12.56,0.37,144.75,237.9,-49.35,1046.639365,14.1014361,282.8151251,0,0,0,1
18.07,357.91,-987.79,3.96,6.77,0,144.75,240.15,-48,1050.787884,7.843118002,284.4794984,0,0,0,1
23.44,364.26,-1000.98,5.85,7.68,0.73,146.25,237.9,-49.35,1065.45565,9.68182834,283.5857807,0,0,0,1
20.51,370.12,-978.03,3.9,6.04,1.71,146.25,237.9,-49.35,1045.921677,7.390243568,283.5857807,0,0,0,1
16.11,359.38,-978.52,0.12,5.43,2.13,143.7,240,-47.1,1042.552112,5.834055193,283.6689972,0,0,0,1
6.84,352.05,-970.21,-0.37,5.55,1.77,146.25,238.2,-50.55,1032.130531,5.837148276,284.0485962,0,0,0,1
21.48,363.77,-972.17,-1.83,6.65,4.21,144.9,237.3,-48.9,1038.221803,8.080563099,282.3092453,0,0,0,1
10.25,343.75,-962.89,-2.99,4.27,2.38,144.15,238.8,-48.15,1022.460893,5.730392657,283.0602144,0,0,0,1
17.58,351.56,-970.21,-3.9,2.56,2.93,144.15,238.8,-48.15,1032.090565,5.508947268,283.0602144,0,0,0,1
19.04,338.87,-977.54,-3.05,3.96,2.87,145.5,237.45,-48,1034.784929,5.76376613,282.5893708,0,0,0,1
17.58,329.59,-983.4,-3.48,3.96,0.55,145.5,237.45,-48,1037.311036,5.300424511,282.5893708,0,0,0,1
25.88,323.24,-969.24,-0.73,2.8,0.55,145.8,235.95,-48.3,1022.04699,2.945403198,281.5367338,0,0,0,1
33.69,317.87,-952.15,0.91,4.88,0.98,145.65,238.35,-48.15,1004.373424,5.05993083,283.4485271,0,0,0,1
42.48,336.91,-949.71,3.29,4.21,-1.34,145.2,238.35,-48.45,1008.594062,5.508520673,283.2687152,0,0,0,1
25.39,337.4,-942.87,4.02,5.06,2.2,145.2,238.35,-48.45,1001.742107,6.826712239,283.2687152,0,0,0,1
23.44,343.26,-940.43,0.06,4.63,-1.83,145.2,238.8,-48.15,1001.391755,4.97889546,283.5963725,0,0,0,1
40.04,346.68,-940.92,-1.89,8.23,2.56,146.7,238.8,-49.95,1003.55402,8.823752036,284.677594,0,0,0,1
32.23,345.21,-948.24,-3.48,1.95,-1.04,146.7,238.8,-49.95,1009.637467,4.122438599,284.677594,0,0,0,1
30.27,325.68,-954.59,-2.93,1.34,1.04,145.8,237.9,-47.25,1009.071753,3.38557233,282.9957818,0,0,0,1
29.3,326.66,-946.29,-3.23,0.24,1.16,145.05,238.65,-48,1001.513859,3.440363353,283.3678263,0,0,0,1
48.34,327.15,-948.24,0.12,0.79,0.06,145.05,237.45,-48,1004.252446,0.801311425,282.3579377,0,0,0,1
51.76,333.5,-929.2,2.2,1.83,-2.13,145.2,238.05,-47.1,988.5919217,3.567323927,282.7883528,0,0,0,1
38.57,341.31,-922.85,2.99,1.52,-3.78,145.95,238.05,-47.4,984.6990827,5.053602675,283.224231,0,0,0,1
39.06,357.42,-933.11,0.91,3.05,-0.18,145.95,238.05,-47.4,999.9845059,3.187946047,283.224231,0,0,0,1
48.34,364.75,-944.34,0.55,2.62,-1.59,145.5,236.7,-48.75,1013.487718,3.113679495,282.0881112,0,0,0,1
38.09,360.35,-931.15,0,0.61,-3.41,146.25,238.65,-48.3,999.1713032,3.464130483,284.034813,0,0,0,1
53.71,349.61,-926.27,-1.28,0.24,-1.65,146.7,238.05,-48.15,991.5079572,2.102022835,283.7377574,0,0,0,1
58.11,341.31,-932.13,-2.62,2.8,-1.1,144.3,238.2,-49.8,994.3518618,3.98928565,282.9165425,0,0,0,1
-276.86,1409.67,-2594.73,-6.4,-24.76,-11.95,146.4,236.85,-47.7,2965.880096,28.22800205,282.4998628,0,0,0,1
141.6,201.66,-1462.89,-5.06,4.7,8.17,144.75,239.85,-47.55,1483.497377,10.69778014,284.1506423,0,0,0,1
17.58,161.62,-754.88,-8.35,-4.57,7.38,144.75,239.85,-47.55,772.1877331,12.04457554,284.1506423,0,0,0,1
33.2,253.91,-798.34,-10.37,-14.45,8.54,145.8,238.2,-48.3,838.4028171,19.72995185,283.4250695,0,0,0,1
49.32,381.35,-974.12,-8.72,-12.38,3.96,146.55,238.2,-48.75,1047.267902,15.65197751,283.8885433,0,0,0,1
25.88,376.95,-971.19,-4.39,-8.54,1.22,147.9,239.55,-49.65,1042.099368,9.679467961,285.8736347,0,0,0,1
25.88,380.86,-961.43,-5.91,-4.63,-1.34,145.5,238.65,-50.1,1034.442729,7.626309724,283.9614102,0,0,0,1
17.09,373.54,-956.54,-4.15,-2.74,-0.43,147,237,-48.75,1027.031144,4.991492763,283.1158111,0,0,0,1
19.04,358.4,-953.13,-2.26,4.76,1.89,147,239.85,-49.05,1018.464471,5.597972847,285.5572184,0,0,0,1
20.51,355.47,-939.45,0.24,3.66,2.38,147,239.85,-49.05,1004.662074,4.37236778,285.5572184,0,0,0,1
